old_genotype,genotype,population,ancestry,plant_number,rep_number,planting_date,DAP,leaf_number,plant_width,longest_leaf_length,bolting_date,days_to_bolting,round,location,plants_remove,rel_DAP
Horton28,MI_50,Horton,northern_eurasian,1,2.1,8/14/24,87,0,0,0,10/25/24,72,3,MI,72,0.925531915
Horton28,MI_50,Horton,northern_eurasian,1,2.1,8/14/24,89,0,0,0,10/25/24,72,3,MI,72,0.9468085106382979
Horton28,MI_50,Horton,northern_eurasian,1,2.1,8/14/24,91,0,0,0,10/25/24,72,3,MI,72,0.9680851063829787
Horton28,MI_50,Horton,northern_eurasian,1,2.1,8/14/24,94,0,0,0,10/25/24,72,3,MI,72,1
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,21,2,0,0,11/18/24,96,3,MI,96,0.22340425531914893
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,23,4,1,0.5,11/18/24,96,3,MI,96,0.24468085106382978
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,26,5,1.7,1.1,11/18/24,96,3,MI,96,0.2765957446808511
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,28,6,2.6,1.1,11/18/24,96,3,MI,96,0.2978723404255319
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,30,7,3.1,2,11/18/24,96,3,MI,96,0.3191489361702128
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,33,7,6.5,3.4,11/18/24,96,3,MI,96,0.35106382978723405
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,35,8,7.3,4.7,11/18/24,96,3,MI,96,0.3723404255319149
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,44,12,17.8,10.2,11/18/24,96,3,MI,96,0.46808510638297873
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,46,15,20.3,11.5,11/18/24,96,3,MI,96,0.48936170212765956
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,48,15,21,11.5,11/18/24,96,3,MI,96,0.5106382978723404
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,50,15,21,11.5,11/18/24,96,3,MI,96,0.5319148936170213
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,53,16,22.5,11.5,11/18/24,96,3,MI,96,0.5638297872340425
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,56,16,20.5,10.7,11/18/24,96,3,MI,96,0.5957446808510638
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,61,21,19.5,10.2,11/18/24,96,3,MI,96,0.64893617
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,63,21,20.4,10.5,11/18/24,96,3,MI,96,0.6702127659574468
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,70,25,18.5,10.6,11/18/24,96,3,MI,96,0.7446808510638298
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,73,25,18.5,10.6,11/18/24,96,3,MI,96,0.776595745
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,75,25,18.5,10.6,11/18/24,96,3,MI,96,0.7978723404255319
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,77,0,0,0,11/18/24,96,3,MI,96,0.8191489361702128
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,81,0,0,0,11/18/24,96,3,MI,96,0.8617021276595744
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,84,0,0,0,11/18/24,96,3,MI,96,0.8936170212765957
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,87,0,0,0,11/18/24,96,3,MI,96,0.925531915
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,89,0,0,0,11/18/24,96,3,MI,96,0.9468085106382979
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,91,0,0,0,11/18/24,96,3,MI,96,0.9680851063829787
Horton28,MI_50,Horton,northern_eurasian,2,2.2,8/14/24,94,0,0,0,11/18/24,96,3,MI,96,1
Horton28,MI_50,Horton,northern_eurasian,1,3,8/14/24,5,0,0,0,11/5/24,83,3,MI,83,0.053191489
Horton28,MI_50,Horton,northern_eurasian,1,3,8/14/24,7,0,0,0,11/5/24,83,3,MI,83,0.074468085
Horton28,MI_50,Horton,northern_eurasian,1,3,8/14/24,9,0,0,0,11/5/24,83,3,MI,83,0.095744681
Horton28,MI_50,Horton,northern_eurasian,1,3,8/14/24,12,0,0,0,11/5/24,83,3,MI,83,0.1276595744680851
Horton28,MI_50,Horton,northern_eurasian,1,3,8/14/24,14,0,0,0,11/5/24,83,3,MI,83,0.14893617021276595
Horton28,MI_50,Horton,northern_eurasian,1,3,8/14/24,16,0,0,0,11/5/24,83,3,MI,83,0.1702127659574468
Horton28,MI_50,Horton,northern_eurasian,1,3,8/14/24,21,0,0,0,11/5/24,83,3,MI,83,0.22340425531914893
Horton28,MI_50,Horton,northern_eurasian,1,3,8/14/24,23,0,0,0,11/5/24,83,3,MI,83,0.24468085106382978
Horton28,MI_50,Horton,northern_eurasian,1,3,8/14/24,26,0,0,0,11/5/24,83,3,MI,83,0.2765957446808511
Horton28,MI_50,Horton,northern_eurasian,1,3,8/14/24,28,0,0,0,11/5/24,83,3,MI,83,0.2978723404255319
Horton28,MI_50,Horton,northern_eurasian,1,3,8/14/24,30,2,0,0,11/5/24,83,3,MI,83,0.3191489361702128
Horton28,MI_50,Horton,northern_eurasian,1,3,8/14/24,33,4,1.3,0.6,11/5/24,83,3,MI,83,0.35106382978723405
Horton28,MI_50,Horton,northern_eurasian,1,3,8/14/24,35,5,1.5,0.9,11/5/24,83,3,MI,83,0.3723404255319149
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,44,8,7,4.3,11/5/24,83,3,MI,83,0.46808510638297873
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,46,9,10.6,5.8,11/5/24,83,3,MI,83,0.48936170212765956
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,48,10,14,7.7,11/5/24,83,3,MI,83,0.5106382978723404
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,50,11,15.2,8.9,11/5/24,83,3,MI,83,0.5319148936170213
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,53,11,16.2,9.3,11/5/24,83,3,MI,83,0.5638297872340425
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,56,11,17.8,10.5,11/5/24,83,3,MI,83,0.5957446808510638
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,61,16,23.9,12.1,11/5/24,83,3,MI,83,0.64893617
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,63,16,24.2,13.1,11/5/24,83,3,MI,83,0.6702127659574468
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,70,22,28.2,15.1,11/5/24,83,3,MI,83,0.7446808510638298
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,73,24,28.2,15.1,11/5/24,83,3,MI,83,0.776595745
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,75,27,28.7,15.2,11/5/24,83,3,MI,83,0.7978723404255319
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,77,30,28.7,15.2,11/5/24,83,3,MI,83,0.8191489361702128
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,81,32,28.7,15.2,11/5/24,83,3,MI,83,0.8617021276595744
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,84,0,0,0,11/5/24,83,3,MI,83,0.8936170212765957
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,87,0,0,0,11/5/24,83,3,MI,83,0.925531915
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,89,0,0,0,11/5/24,83,3,MI,83,0.9468085106382979
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,91,0,0,0,11/5/24,83,3,MI,83,0.9680851063829787
Horton28,MI_50,Horton,northern_eurasian,1,3.1,8/14/24,94,0,0,0,11/5/24,83,3,MI,83,1
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,44,4,1,0.5,11/18/24,96,3,MI,96,0.46808510638297873
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,46,4,1.7,0.9,11/18/24,96,3,MI,96,0.48936170212765956
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,48,5,2,1,11/18/24,96,3,MI,96,0.5106382978723404
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,50,6,3,1.8,11/18/24,96,3,MI,96,0.5319148936170213
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,53,7,3.6,2,11/18/24,96,3,MI,96,0.5638297872340425
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,56,8,7,3.7,11/18/24,96,3,MI,96,0.5957446808510638
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,61,10,12.2,6.7,11/18/24,96,3,MI,96,0.64893617
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,63,10,12.5,7.4,11/18/24,96,3,MI,96,0.6702127659574468
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,70,13,15.5,8.3,11/18/24,96,3,MI,96,0.7446808510638298
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,73,15,15.6,8.4,11/18/24,96,3,MI,96,0.776595745
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,75,15,15.6,8.4,11/18/24,96,3,MI,96,0.7978723404255319
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,77,15,16,9.4,11/18/24,96,3,MI,96,0.8191489361702128
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,81,16,16,9.4,11/18/24,96,3,MI,96,0.8617021276595744
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,84,17,16,9.4,11/18/24,96,3,MI,96,0.8936170212765957
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,87,18,16,9.4,11/18/24,96,3,MI,96,0.925531915
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,89,20,16,9.4,11/18/24,96,3,MI,96,0.9468085106382979
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,91,22,16,9.4,11/18/24,96,3,MI,96,0.9680851063829787
Horton28,MI_50,Horton,northern_eurasian,2,3.2,8/14/24,94,27,16,9.4,11/18/24,96,3,MI,96,1
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,5,0,0,0,10/16/24,63,3,MI,63,0.053191489
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,7,0,0,0,10/16/24,63,3,MI,63,0.074468085
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,9,0,0,0,10/16/24,63,3,MI,63,0.095744681
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,12,4,1.6,0.6,10/16/24,63,3,MI,63,0.1276595744680851
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,14,5,1.8,1,10/16/24,63,3,MI,63,0.14893617021276595
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,16,6,3,1.6,10/16/24,63,3,MI,63,0.1702127659574468
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,21,9,8,4.2,10/16/24,63,3,MI,63,0.22340425531914893
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,23,10,10.7,6.1,10/16/24,63,3,MI,63,0.24468085106382978
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,26,10,16.7,9.7,10/16/24,63,3,MI,63,0.2765957446808511
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,28,14,18.7,9.7,10/16/24,63,3,MI,63,0.2978723404255319
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,30,14,22.6,11.5,10/16/24,63,3,MI,63,0.3191489361702128
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,33,13,25.7,13.1,10/16/24,63,3,MI,63,0.35106382978723405
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,35,14,25.7,13.1,10/16/24,63,3,MI,63,0.3723404255319149
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,44,17,25.9,13.3,10/16/24,63,3,MI,63,0.46808510638297873
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,46,20,26.4,13.3,10/16/24,63,3,MI,63,0.48936170212765956
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,48,22,27,13.7,10/16/24,63,3,MI,63,0.5106382978723404
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,50,23,27.3,13.7,10/16/24,63,3,MI,63,0.5319148936170213
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,53,25,27.3,13.7,10/16/24,63,3,MI,63,0.5638297872340425
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,56,25,27.9,14,10/16/24,63,3,MI,63,0.5957446808510638
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,61,28,27.9,14,10/16/24,63,3,MI,63,0.64893617
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,63,0,0,0,10/16/24,63,3,MI,63,0.6702127659574468
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,70,0,0,0,10/16/24,63,3,MI,63,0.7446808510638298
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,73,0,0,0,10/16/24,63,3,MI,63,0.776595745
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,75,0,0,0,10/16/24,63,3,MI,63,0.7978723404255319
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,77,0,0,0,10/16/24,63,3,MI,63,0.8191489361702128
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,81,0,0,0,10/16/24,63,3,MI,63,0.8617021276595744
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,84,0,0,0,10/16/24,63,3,MI,63,0.8936170212765957
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,87,0,0,0,10/16/24,63,3,MI,63,0.925531915
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,89,0,0,0,10/16/24,63,3,MI,63,0.9468085106382979
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,91,0,0,0,10/16/24,63,3,MI,63,0.9680851063829787
Tamarack12,MI_56,Tamarack,northern_eurasian,1,2,8/14/24,94,0,0,0,10/16/24,63,3,MI,63,1
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,5,0,0,0,10/25/24,72,3,MI,72,0.053191489
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,7,0,0,0,10/25/24,72,3,MI,72,0.074468085
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,9,0,0,0,10/25/24,72,3,MI,72,0.095744681
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,12,2,0,0,10/25/24,72,3,MI,72,0.1276595744680851
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,14,4,1,0.6,10/25/24,72,3,MI,72,0.14893617021276595
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,16,4,1.6,0.9,10/25/24,72,3,MI,72,0.1702127659574468
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,21,7,4.4,2.4,10/25/24,72,3,MI,72,0.22340425531914893
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,23,8,6.3,3.6,10/25/24,72,3,MI,72,0.24468085106382978
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,26,9,10.5,5.6,10/25/24,72,3,MI,72,0.2765957446808511
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,28,11,12.1,5.6,10/25/24,72,3,MI,72,0.2978723404255319
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,30,11,18.7,9.7,10/25/24,72,3,MI,72,0.3191489361702128
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,33,11,23.6,12.4,10/25/24,72,3,MI,72,0.35106382978723405
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,35,11,24.6,12.8,10/25/24,72,3,MI,72,0.3723404255319149
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,44,15,26.4,14,10/25/24,72,3,MI,72,0.46808510638297873
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,46,17,26.5,14.9,10/25/24,72,3,MI,72,0.48936170212765956
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,48,19,28.5,15,10/25/24,72,3,MI,72,0.5106382978723404
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,50,20,28.8,15,10/25/24,72,3,MI,72,0.5319148936170213
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,53,22,28.8,15.1,10/25/24,72,3,MI,72,0.5638297872340425
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,56,23,29,15.1,10/25/24,72,3,MI,72,0.5957446808510638
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,61,24,22.9,12.2,10/25/24,72,3,MI,72,0.64893617
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,63,29,22.9,12.2,10/25/24,72,3,MI,72,0.6702127659574468
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,70,32,22,11,10/25/24,72,3,MI,72,0.7446808510638298
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,73,0,0,0,10/25/24,72,3,MI,72,0.776595745
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,75,0,0,0,10/25/24,72,3,MI,72,0.7978723404255319
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,77,0,0,0,10/25/24,72,3,MI,72,0.8191489361702128
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,81,0,0,0,10/25/24,72,3,MI,72,0.8617021276595744
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,84,0,0,0,10/25/24,72,3,MI,72,0.8936170212765957
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,87,0,0,0,10/25/24,72,3,MI,72,0.925531915
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,89,0,0,0,10/25/24,72,3,MI,72,0.9468085106382979
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,91,0,0,0,10/25/24,72,3,MI,72,0.9680851063829787
Tamarack12,MI_56,Tamarack,northern_eurasian,1,4,8/14/24,94,0,0,0,10/25/24,72,3,MI,72,1
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,5,0,0,0,10/16/24,63,3,MI,63,0.053191489
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,7,0,0,0,10/16/24,63,3,MI,63,0.074468085
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,9,0,0,0,10/16/24,63,3,MI,63,0.095744681
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,12,0,0,0,10/16/24,63,3,MI,63,0.1276595744680851
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,14,0,0,0,10/16/24,63,3,MI,63,0.14893617021276595
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,16,0,0,0,10/16/24,63,3,MI,63,0.1702127659574468
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,21,5,0.7,0.4,10/16/24,63,3,MI,63,0.22340425531914893
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,23,6,1,0.6,10/16/24,63,3,MI,63,0.24468085106382978
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,26,6,1.5,0.8,10/16/24,63,3,MI,63,0.2765957446808511
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,28,10,2.1,0.8,10/16/24,63,3,MI,63,0.2978723404255319
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,30,10,3,1.6,10/16/24,63,3,MI,63,0.3191489361702128
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,33,10,5.3,3,10/16/24,63,3,MI,63,0.35106382978723405
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,35,11,7,3.9,10/16/24,63,3,MI,63,0.3723404255319149
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,44,18,17.1,8.1,10/16/24,63,3,MI,63,0.46808510638297873
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,46,18,20.8,10.8,10/16/24,63,3,MI,63,0.48936170212765956
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,48,19,22,11.2,10/16/24,63,3,MI,63,0.5106382978723404
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,50,19,22,11.2,10/16/24,63,3,MI,63,0.5319148936170213
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,53,23,22.5,11.9,10/16/24,63,3,MI,63,0.5638297872340425
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,56,23,22.5,11.9,10/16/24,63,3,MI,63,0.5957446808510638
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,61,30,22.5,11.9,10/16/24,63,3,MI,63,0.64893617
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,63,0,0,0,10/16/24,63,3,MI,63,0.6702127659574468
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,70,0,0,0,10/16/24,63,3,MI,63,0.7446808510638298
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,73,0,0,0,10/16/24,63,3,MI,63,0.776595745
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,75,0,0,0,10/16/24,63,3,MI,63,0.7978723404255319
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,77,0,0,0,10/16/24,63,3,MI,63,0.8191489361702128
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,81,0,0,0,10/16/24,63,3,MI,63,0.8617021276595744
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,84,0,0,0,10/16/24,63,3,MI,63,0.8936170212765957
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,87,0,0,0,10/16/24,63,3,MI,63,0.925531915
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,89,0,0,0,10/16/24,63,3,MI,63,0.9468085106382979
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,91,0,0,0,10/16/24,63,3,MI,63,0.9680851063829787
Tamarack9,MI_57,Tamarack,northern_eurasian,1,2,8/14/24,94,0,0,0,10/16/24,63,3,MI,63,1
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,30,13,10.2,4.7,2/10/25,58,4,NY,58,0.39473684210526316
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,32,11,10.5,5.3,2/10/25,58,4,NY,58,0.42105263157894735
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,34,12,10.5,5.5,2/10/25,58,4,NY,58,0.4473684210526316
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,39,12,10.7,5.5,2/10/25,58,4,NY,58,0.5131578947368421
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,41,13,10.7,5.5,2/10/25,58,4,NY,58,0.5394736842105263
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,44,14,11.5,6,2/10/25,58,4,NY,58,0.5789473684210527
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,46,14,11.6,6,2/10/25,58,4,NY,58,0.6052631578947368
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,29,18,12.1,6,2/10/25,58,4,NY,58,0.3815789473684211
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,51,19,13,7.3,2/10/25,58,4,NY,58,0.6710526315789473
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,53,19,14.6,7.8,2/10/25,58,4,NY,58,0.6973684210526315
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,55,21,15,8.2,2/10/25,58,4,NY,58,0.7236842105263158
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,58,29,15.4,8.2,2/10/25,58,4,NY,58,0.7631578947368421
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,65,0,0,0,2/10/25,58,4,NY,58,0.8552631578947368
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,67,0,0,0,2/10/25,58,4,NY,58,0.881578947
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,69,0,0,0,2/10/25,58,4,NY,58,0.9078947368421053
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,72,0,0,0,2/10/25,58,4,NY,58,0.9473684210526315
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,74,0,0,0,2/10/25,58,4,NY,58,0.9736842105263158
10.139,NY_81,10,northern_eurasian,1,1,12/14/24,76,0,0,0,2/10/25,58,4,NY,58,1
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,30,12,13.3,7.2,2/28/25,76,4,NY,76,0.39473684210526316
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,32,10,14.6,7.6,2/28/25,76,4,NY,76,0.42105263157894735
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,34,11,14.6,7.8,2/28/25,76,4,NY,76,0.4473684210526316
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,39,12,14.6,7.8,2/28/25,76,4,NY,76,0.5131578947368421
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,41,14,14.6,7.8,2/28/25,76,4,NY,76,0.5394736842105263
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,44,15,14.6,7.8,2/28/25,76,4,NY,76,0.5789473684210527
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,46,15,14.6,7.8,2/28/25,76,4,NY,76,0.6052631578947368
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,29,17,14.6,7.8,2/28/25,76,4,NY,76,0.3815789473684211
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,51,20,15.1,8,2/28/25,76,4,NY,76,0.6710526315789473
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,53,20,15.5,8,2/28/25,76,4,NY,76,0.6973684210526315
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,55,21,15.8,8.2,2/28/25,76,4,NY,76,0.7236842105263158
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,58,30,15.8,8.5,2/28/25,76,4,NY,76,0.7631578947368421
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,65,23,15.3,7.9,2/28/25,76,4,NY,76,0.8552631578947368
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,67,24,15.3,7.9,2/28/25,76,4,NY,76,0.881578947
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,69,24,15.3,7.9,2/28/25,76,4,NY,76,0.9078947368421053
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,72,24,14.7,7.9,2/28/25,76,4,NY,76,0.9473684210526315
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,74,24,14.7,7.9,2/28/25,76,4,NY,76,0.9736842105263158
10.139,NY_81,10,northern_eurasian,1,2,12/14/24,76,24,14.7,7.9,2/28/25,76,4,NY,76,1
